images,dataset_name,exp032,exp033,exp034,exp035,exp036,exp037,exp038,disagreement
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_GQw2hOzo9DAwpgJ87P3arQ_heading_60_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_L3C5MGnIRVeROTePhtlAcg_heading_277_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2ijTPMr-QSQG9xD-AkuaKQ_heading_60_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6gRksJ6x_vxMQBrvWqrHxw_heading_342_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_DgPwIEphKFRJHJtMc3o_xQ_heading_156_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Pvovr8-vZBI5FpbK44_rJA_heading_283_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uGpfUFzLfZrBVXisx_tUlw_heading_185_pitch_-4.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_E8IV9WR3dQ8AYhxBRhyOkw_heading_150_pitch_0.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_4xRSCOxSGJZUy60SkBZvog_heading_104_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6FUQomSUlM-RA-xqL-iFSA_heading_277_pitch_10.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9Ttkl4vElh3kPuqDYY7wyA_heading_243_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fxcwwtRXJidpqY8nLPUwjQ_heading_15_pitch_-4.png,no_unknown,1,0,1,0,0,0,1,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_en3AbkafWMRpRc0sEdt6jg_heading_204_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_tEKWOat_NlMm2YQnthm0dw_heading_16_pitch_-2.png,no_unknown,0,0,0,1,1,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Z95nWYyJwmhcenjymOzfpA_heading_330_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_kqe3YH_aPF-MuHc0Qd9NQQ_heading_357_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0kQ3JqCesucLj3IoI66mxA_heading_182_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_bO2oxlYdfsmWWPMQk5laow_heading_133_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6nqa6anrP9oFeZ8dmgMwRQ_heading_128_pitch_-2.png,no_unknown,0,0,1,0,1,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Su0PZsMjJxUvybB_jqfOAg_heading_107_pitch_0.png,no_unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3ETwq3x_4xFRzWNl_hfl3w_heading_300_pitch_1.png,no_unknown,1,0,0,1,1,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_jAX3RGOKh6RQ0hVIQ385Cg_heading_327_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_epOgCMbZ9w-3y4Anf1Euvw_heading_339_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3Ex2DXI3i-9leZgTHFQNjA_heading_129_pitch_-1.png,no_unknown,1,0,0,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1W5iSLKy58gtdNP7lTX8Tg_heading_315_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MrFelnnuI_aJvRb_b5SUpw_heading_283_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9_-q4lJZP0MhegYyJ74MvQ_heading_333_pitch_-2.png,no_unknown,0,0,1,0,1,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qvAxmSEnhW2-Ba-0KhzQyQ_heading_132_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Qearj_BBX1d1ZNAw2pAJnw_heading_294_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_I5ti1CS2Sb-geqOi3b0jCA_heading_111_pitch_-1.png,no_unknown,1,1,1,1,1,1,0,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_XzDmPnLdH1aJo7_8LzNkJw_heading_205_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_G_gD7QDvh04yQvjGbBhGfQ_heading_191_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_yrNEJXkwkw3XMSsGlQJ8Kg_heading_284_pitch_2.png,no_unknown,1,1,1,1,0,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5EeLA7qYLGlNL93zkBIY6w_heading_238_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Xyb5etVrjqnvbbG1lWbKcg_heading_210_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_EMla2twmsVA9IJN7fPULOA_heading_310_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nSbxr-0Q6OyZ9ZySVcqctQ_heading_171_pitch_3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Av0rLy_fqMOEcVgE1QcIAA_heading_82_pitch_3.png,no_unknown,0,0,1,1,1,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SWTNAx-BteRtEivOHJ9mGA_heading_102_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lbQtoPh-GUVLRiLRwf05Hw_heading_117_pitch_3.png,no_unknown,0,1,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MWbC1BHLahPZrfmruKDDsg_heading_87_pitch_1.png,no_unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__zLpZm87KixLDiyMmAf3og_heading_104_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Fiz9X0qrVuSol0NCpSgZ8w_heading_62_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9uCLKgz6i-YEbJ0L8oJpyw_heading_353_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_OvbGCpeQGzqM8OJJ_zGJhg_heading_91_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_r1xfCkcXPFfoHG-aT6GevA_heading_213_pitch_9.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_YdoOWw3Mdop9HixYpaslDQ_heading_313_pitch_2.png,no_unknown,0,0,1,0,0,1,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__DYmqrEIUNEhq76RwuWccw_heading_160_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_xbgDbOyMrBbrgauW_pse9A_heading_39_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_kjlcp_FIzrFClx5m5lmz4g_heading_48_pitch_-2.png,no_unknown,0,1,0,1,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ze97W8oLPb0o-tV_F2b0DA_heading_254_pitch_9.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_WpI_yXPkaSs05oVn8k1kwg_heading_47_pitch_-6.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_f6pA0asZ2Q82qQix5d3SaA_heading_258_pitch_-2.png,no_unknown,0,1,1,0,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_572Ya9hbashCwdv2E1J4bA_heading_71_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cgK-czzKzuxadiVtQVMLlw_heading_103_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8G-bbFuiL-hQqBFbRyVl-g_heading_262_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_d8m9ypdaaUUhTWypyCto7Q_heading_242_pitch_0.png,no_unknown,0,0,1,1,1,1,0,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2hzyuZrb10wfzBpQ5CW8BQ_heading_312_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_2tLk3bjjwAo-VmdGgoaDRw_heading_39_pitch_-3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_PmCXh4Tctq4kKB_aQZw-ag_heading_309_pitch_-2.png,no_unknown,1,0,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_9Pl_vVGCnNc_lmOY0bXocg_heading_117_pitch_-6.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Io48V_hH34gmvc1kTI84Tw_heading_305_pitch_2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8dTsP6nV4xdTyHEhinSX1Q_heading_168_pitch_-4.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_56Vz0b4WwiKi2Mh8QcpOQA_heading_183_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_nrvzigkmbNg6MDgOQDOAcg_heading_121_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uvO_WGOlSa6D6uSmzNa5rw_heading_75_pitch_0.png,no_unknown,1,1,0,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AXfMP3M1L86iBSk6rd3Hdg_heading_208_pitch_-1.png,no_unknown,1,0,1,1,1,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AMMygC07tkg3-oeCLlt0hg_heading_204_pitch_-3.png,no_unknown,0,0,0,1,1,1,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_quCbLyhy-wz6_oJRJvF9CA_heading_57_pitch_-4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_sItjBX52Sl5MABdjmY3ipQ_heading_144_pitch_-1.png,no_unknown,1,0,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6pz6isMo0rh4A8lsa9nPog_heading_74_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_S_NXpCdU77HJP24ZRymuBQ_heading_28_pitch_2.png,no_unknown,1,1,1,1,0,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6A6s7Xf2VEzJHmrZdwluLg_heading_342_pitch_-1.png,no_unknown,0,1,1,0,1,0,0,0.42857142857142855
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hCHmoK45wuMFedX9K5WBwA_heading_240_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mFPpXkzH0KhQlqpICzK3fA_heading_143_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_zQMIsuGLhCogDts1nefuNg_heading_261_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_fBlTPI3OiEZTAUdkp2x3fA_heading_0_pitch_-10.png,no_unknown,1,0,1,1,0,1,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ECMLD4icjXTQnG6NGM5y7g_heading_296_pitch_2.png,no_unknown,0,1,0,0,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_gea4bmtosTpS40dQSf2AWg_heading_257_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_GsqItnYdENv1EKHEQ51aOw_heading_5_pitch_-2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_k1CuQj7i8OvP7wPzI0PHgA_heading_11_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SH70dGG2g6Tix7WoLtD9JQ_heading_18_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cb5C7Yio-bKwzPru-TVaDg_heading_75_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6XO9dhDgu8REbXl4-7Td5Q_heading_166_pitch_-4.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_atHbUlnsOW-S7-8RG78viA_heading_323_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_LGAlNdHq2P3RrYGTj6S3YQ_heading_348_pitch_-2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Xyb5etVrjqnvbbG1lWbKcg_heading_78_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_7lVGEIDXacSn0chdkInbdQ_heading_75_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_dUFxDJEWoR3MHJLhoeBUdA_heading_322_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Zs4H1tmhkQxxbWKJr6-p8A_heading_1_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ry5Jj7WS9VXnWievjw92TA_heading_44_pitch_2.png,no_unknown,0,1,0,1,0,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_5CnB1GwojPaVprN2rdo34g_heading_28_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8YYa-X0PnuoR7jbOiCT8pg_heading_173_pitch_0.png,no_unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_w85t_aE4VhoWLxP9oDgp-Q_heading_357_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6gRksJ6x_vxMQBrvWqrHxw_heading_121_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_vllJ5mWFqn3OkgeO9RG44A_heading_316_pitch_-7.png,no_unknown,1,1,1,1,0,0,1,0.7142857142857143
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_hndU_Kb6RhMsCPR3PnkcFg_heading_139_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_q8zNSIg71npasdnu2TG46A_heading_310_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_FM7k4rkz73-ezlOVAahPyQ_heading_29_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_DPipWBiHc_hgC-LuJ6AS-Q_heading_324_pitch_-1.png,no_unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_G0K_HDTbrzIN8iWoV-o6zA_heading_237_pitch_-4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_kDqREpcXAQvOlTTkIqAWnw_heading_298_pitch_1.png,no_unknown,1,0,1,0,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_wQpFdx5Dd4BOh_CGxQaYOg_heading_147_pitch_-3.png,no_unknown,1,0,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_mRMweozcZdGvu_TSw68dyQ_heading_129_pitch_-3.png,no_unknown,0,1,0,1,0,0,0,0.2857142857142857
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_iv0eZ4_eDo5qgaQmcGNIPQ_heading_254_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid__YEqDLVeQC7gKvffspimkw_heading_44_pitch_3.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ex41YEgDuDf61tsgJoKZfQ_heading_104_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ilCusu3YLHLK6QNb4d6rKQ_heading_162_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_B5unaCyWKbqIEnxM8ierPQ_heading_158_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_SBoIuD2XXZ5Ckv0ghV8tMw_heading_326_pitch_6.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AeOD7VC-eTJn7X3DE6Jf0g_heading_299_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_8ydB_DBFIOuSZNQ1BHqqZA_heading_33_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cV8Iq6hpGIruWzpBue3b1g_heading_324_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_uvO_WGOlSa6D6uSmzNa5rw_heading_183_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_eD__GyJO7zRNRxoWfz8fIw_heading_173_pitch_-3.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cSSoD9g7pNz9px9x8AvtOA_heading_348_pitch_-2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_wu0gFbYcx4obHkg6Vdk-vg_heading_6_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6V5zZsP1OlQgt1Vj1w7llw_heading_95_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_Cft5XPK1zJJBnxZlD9OP8w_heading_14_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_AcFU2wLGAhuXm0GPhEqUzw_heading_61_pitch_0.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qXGsUg7aaNYpfHau3yM7PA_heading_245_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_qVhvUzJ3JWVerELOhqvXwA_heading_141_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_JOloA4FNQeTNRz6af9sZDw_heading_70_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_C6wV6kPom02WM9kDFvUv1w_heading_322_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_V-4JufyK94u2L7jr0Z5TsQ_heading_277_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_rdZOE3XnN-1xvMm3LhFltQ_heading_287_pitch_-5.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ZhR1qL1G1BzDTrotKcC-HA_heading_320_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_w6Crp71gDkhBikRZ8hPkmQ_heading_33_pitch_2.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6I1Y2T3O8PgLshj7sviofQ_heading_114_pitch_4.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_BX2ztW43qJpuGxkLBgwIow_heading_91_pitch_2.png,no_unknown,0,0,0,1,0,0,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MixYEx6muD8Lt9AMn8E2gw_heading_22_pitch_-3.png,no_unknown,0,0,0,0,0,1,0,0.14285714285714285
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_VehoHXXDW8CZTVeNE1CX3w_heading_136_pitch_5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_UOzIFmYD6er3Ph8vcSA1ZQ_heading_318_pitch_-4.png,no_unknown,1,0,0,0,1,1,1,0.5714285714285714
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_1nllHPb3xsGjXsJiwhMqUg_heading_56_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_u88zoxR3eMVbqBQtkzkWAg_heading_332_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_MxOSopSxNeEbN2BCZOokdQ_heading_246_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_GimLF6SbVSDfRPIuYztOOQ_heading_6_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_6A6s7Xf2VEzJHmrZdwluLg_heading_299_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_lWQNPoX7tFde779UbL5esQ_heading_90_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_28GR3TAb2DGkH9rQ9kvX2w_heading_45_pitch_-2.png,no_unknown,1,1,1,1,1,0,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_kdzWow6K4XeLllRthqBb8g_heading_117_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_K0G4gol3mnGaCozg7SHVQQ_heading_245_pitch_0.png,no_unknown,1,0,1,1,1,1,1,0.8571428571428571
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_3Oe3ClQIvoo1GiRT36gfrA_heading_134_pitch_1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_yYiTz358R_3zyz3hLY6nWg_heading_348_pitch_-5.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_0W-QbGSjAsKH4cVKomi84Q_heading_299_pitch_0.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_pusIQFh-z-uEXoAlG-aGGQ_heading_172_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_cxuzic2RlYYWrKmUb2M0Lw_heading_116_pitch_2.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_ewn0_iLbqtZXe-eM7Om8xg_heading_232_pitch_-1.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_BGmS6JHa2bFKZJ4QJvX2Hg_heading_312_pitch_1.png,no_unknown,0,0,0,0,0,0,0,0.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_kiLArCdqFtXbQ6O2q7Wh7g_heading_319_pitch_8.png,no_unknown,1,1,1,1,1,1,1,1.0
/scratch/arturao/TREES_STUFF/10k_nontrees/_panoid_KLvWfhCASTB9H1sh3CHErQ_heading_295_pitch_-1.png,no_unknown,0,0,0,0,0,0,0,0.0
